APP_ID,APP_NAME,CATEGORY,PRICE,CONTENT_RATING,DOWNLOADS,SIZE(M),CURRENT_VERSION,MIN_REQUIRED_ANDROID,LASTUPDATED,TOTAL_REVIEWS,AVERAGE_RATING,5RATING,4RATING,3RATING,2RATING,1RATING,DEVELOPER_SITE,DEVELOPER_CONTACT,DEVELOPER_NAME,Column1
com.gau.go.launcherex.theme.tphutoeze,August Go Launcher EX Theme,Personalisation,0,Everyone,"50,000 - 100,000",1.2,1.6,2,1/10/2012,126,4.51,87,23,11,3,2,http://www.goforandroid.com,a3f1badc60fc20f5b68fff48bcd81408727158b0,fc2e2807c81f7c6f41084653df056236dc43aaab,
com.gau.go.launcherex.theme.treehouse,Tree House GO Super Theme,Personalisation,0,Everyone,"500,000 - 1,000,000",3.3,1.2,2.2,11/4/2013,1832,4.47,1266,308,158,45,55,https://www.facebook.com/GoLauncherExKorea,b3beefc04bd64906e91ba34f4f107f433eda15de,90252f793fec3660595e7fb035087fec66ee8c82,
com.gau.go.launcherex.theme.twinklestar,Twinkle Star GO Super Theme,Personalisation,0,Everyone,"100,000 - 500,000",5.3,1,2.2,9/16/2013,332,4.42,234,44,29,11,14,,c043b8ce76727f5818b8f8f6c555b52b7d2996b4,90252f793fec3660595e7fb035087fec66ee8c82,
com.gau.go.launcherex.theme.ufo,UFO GO LauncherEX Theme,Personalization,0,Everyone,"100,000 - 500,000",1.7,1,2,7/25/2012,256,4.53,181,47,18,3,7,https://twitter.com/GOlauncher_FDT,a3f1badc60fc20f5b68fff48bcd81408727158b0,fc2e2807c81f7c6f41084653df056236dc43aaab,
com.gau.go.launcherex.theme.valentine,Romantic Theme GO Launcher EX,Personalization,0,Everyone,"1,000,000 - 5,000,000",1.2,1.5,2,10/12/2012,6112,4.51,4402,928,465,139,178,http://golauncher.goforandroid.com,f9a3ec70e00c9153f77c03cff31be97bf558b547,6d449ebc26538ffe7a98aab4112d0b279d27a035,
com.gau.go.launcherex.theme.vintage.flavor.getjar,Vintage Flavor GO Getjar Theme,Personalisation,0,Everyone,"100,000 - 500,000",2.8,v1.0,2,9/20/2012,633,4.01,374,100,49,14,96,,28b6004907a98b413befe6f3fe320858fcbc0b60,90252f793fec3660595e7fb035087fec66ee8c82,
com.gau.go.launcherex.theme.vita,VITA HD GO LauncherEX Theme,Personalization,1.99,Everyone,"1,000 - 5,000",6.5,1.2,2,12/22/2012,27,4.22,15,6,4,1,1,,b3d184a9426b387c315dc085577e9472d7105b4f,90252f793fec3660595e7fb035087fec66ee8c82,
com.gau.go.launcherex.theme.vita.fourinone,Vita GO Reward Theme,Personalisation,0,Everyone,"500,000 - 1,000,000",7.8,1.2,2,6/26/2013,1592,4.07,992,219,116,37,228,http://www.goforandroid.com/GDT/index.aspx,340b5d731f61b5341c06e0f5df1dcf185b954fbc,90252f793fec3660595e7fb035087fec66ee8c82,
com.gau.go.launcherex.theme.vita.sb,Vita GO Sponsorpay Theme,Personalization,0,Everyone,"100,000 - 500,000",7.8,1.2,2,3/6/2013,286,3.72,160,30,21,7,68,http://www.goforandroid.com/GDT/index.aspx,340b5d731f61b5341c06e0f5df1dcf185b954fbc,90252f793fec3660595e7fb035087fec66ee8c82,
com.gau.go.launcherex.theme.vkljh,Happy 2012 GOLauncher EX them,Personalization,0,Everyone,"10,000 - 50,000",2.3,1,2,12/18/2011,155,4.54,117,19,9,5,5,http://www.goforandroid.com+,a3f1badc60fc20f5b68fff48bcd81408727158b0,fc2e2807c81f7c6f41084653df056236dc43aaab,
com.gau.go.launcherex.theme.vzaacruc,Silver GoLauncher EX theme,Personalization,0,Everyone,"100,000 - 500,000",2.1,1,2,12/15/2011,1144,4.55,847,161,83,24,29,http://www.goforandroid.com+,a3f1badc60fc20f5b68fff48bcd81408727158b0,fc2e2807c81f7c6f41084653df056236dc43aaab,
com.gau.go.launcherex.theme.waterlily,Water Lily GO Super Theme,Personalisation,0,Everyone,"100,000 - 500,000",3.5,1,2.2,9/16/2013,939,4.11,596,119,77,25,122,http://golauncher.goforandroid.com,f9a3ec70e00c9153f77c03cff31be97bf558b547,6d449ebc26538ffe7a98aab4112d0b279d27a035,
com.gau.go.launcherex.theme.wbrczhx,Summer Beach Go Theme,Personalisation,0,Everyone,"100,000 - 500,000",1.1,1.6,2,9/12/2013,258,4.53,178,52,19,6,3,http://www.goforandroid.com,a3f1badc60fc20f5b68fff48bcd81408727158b0,fc2e2807c81f7c6f41084653df056236dc43aaab,
com.gau.go.launcherex.theme.whale.getjar,Whale GO Launcher Getjar Them,Comics,0,Everyone,"100,000 - 500,000",1.9,1,2,4/11/2013,632,3.9,351,98,54,26,103,,c043b8ce76727f5818b8f8f6c555b52b7d2996b4,90252f793fec3660595e7fb035087fec66ee8c82,
com.gau.go.launcherex.theme.why,Why Theme GO Launcher EX,Personalization,0,Everyone,"1,000,000 - 5,000,000",0.47,1,2,10/25/2011,3206,4.44,2156,600,263,80,107,,28b6004907a98b413befe6f3fe320858fcbc0b60,90252f793fec3660595e7fb035087fec66ee8c82,
com.gau.go.launcherex.theme.wood,Wood Theme GO Launcher EX,Personalization,0,Everyone,"1,000,000 - 5,000,000",1.7,1.5,2,10/12/2012,3659,4.5,2585,607,289,77,101,http://golauncher.goforandroid.com,f9a3ec70e00c9153f77c03cff31be97bf558b547,6d449ebc26538ffe7a98aab4112d0b279d27a035,
com.gau.go.launcherex.theme.woodenbox.free,wooden box Theme,Personalisation,0,Everyone,"100,000 - 500,000",3,1,2,1/29/2013,618,4.54,447,96,49,13,13,,340b5d731f61b5341c06e0f5df1dcf185b954fbc,90252f793fec3660595e7fb035087fec66ee8c82,
com.gau.go.launcherex.theme.wxwwine,Pink Butterfly theme Go launch,Personalization,1.99,Everyone,"500 - 1,000",4.3,1,2,1/1/2014,10,4.4,8,0,1,0,1,http://GoLauncherEx.blogspot.com,6589180afa27b28a48ecd26db1adb1f048b3ba28,f72b4bf585f8dc0f609040e640bb9c2ef519de42,
com.gau.go.launcherex.theme.x.onepiece.fourinone,One Piece GO Reward Theme,Personalisation,0,Everyone,"50,000 - 100,000",1.8,1,2,11/6/2013,88,4.01,53,11,8,4,12,,340b5d731f61b5341c06e0f5df1dcf185b954fbc,90252f793fec3660595e7fb035087fec66ee8c82,
com.gau.go.launcherex.theme.x.touch.fourinone,Touch GO Reward Theme,Personalisation,0,Everyone,"100,000 - 500,000",2.2,1,2,2/28/2013,320,4.01,186,49,33,5,47,,340b5d731f61b5341c06e0f5df1dcf185b954fbc,90252f793fec3660595e7fb035087fec66ee8c82,
com.gau.go.launcherex.theme.xbwlytriq,GO Launcher Leopard theme Gold,Personalisation,1.96,Everyone,"500 - 1,000",2.6,1,2,1/1/2014,9,4.56,8,0,0,0,1,http://xothemes.blogspot.com,6589180afa27b28a48ecd26db1adb1f048b3ba28,f72b4bf585f8dc0f609040e640bb9c2ef519de42,
com.gau.go.launcherex.theme.xiaoyaoji,Xiaoyaoji Theme GO Launcher EX,Comics,0,Everyone,"500,000 - 1,000,000",0.46,1.3,2,10/21/2011,554,4.27,373,72,45,15,49,,28b6004907a98b413befe6f3fe320858fcbc0b60,90252f793fec3660595e7fb035087fec66ee8c82,
com.gau.go.launcherex.theme.xmastrip,Christmas Trip Dynamic Theme,Personalisation,0,Everyone,"100,000 - 500,000",6.5,1,2.2,12/9/2013,2532,4.16,1543,433,213,100,243,,1ec52dfac55b51cfe6d42e6a31f59b14701b2a2e,90252f793fec3660595e7fb035087fec66ee8c82,
com.gau.go.launcherex.theme.xobluebutterfly,XO Go Launcher Butterfly theme,Personalization,1.99,Everyone,100 - 500,11,1,2,9/28/2013,3,5,3,0,0,0,0,http://golauncherex.blogspot.com,6589180afa27b28a48ecd26db1adb1f048b3ba28,f72b4bf585f8dc0f609040e640bb9c2ef519de42,
com.gau.go.launcherex.theme.xogalaxyneonfree,Galaxy Blue Neon Theme,Personalization,0,Low Maturity,"100,000 - 500,000",13,1,2.1,12/3/2013,417,4.39,307,44,24,7,35,http://xothemes.blogspot.com,6589180afa27b28a48ecd26db1adb1f048b3ba28,f72b4bf585f8dc0f609040e640bb9c2ef519de42,
com.gau.go.launcherex.theme.xogalaxys3,Go Launcher Galaxy Theme EX,Personalisation,1.99,Everyone,"1,000 - 5,000",3.5,1,2.2,12/2/2013,18,4.39,12,3,2,0,1,http://golauncherex.blogspot.com,6589180afa27b28a48ecd26db1adb1f048b3ba28,f72b4bf585f8dc0f609040e640bb9c2ef519de42,
com.gau.go.launcherex.theme.xogalaxys3travelfree,Travel Theme ADW APEX GO NOVA,Personalisation,0,Low Maturity,"100,000 - 500,000",7.5,1,2.1,12/2/2013,563,4.48,424,61,31,16,31,http://xothemes.blogspot.com,6589180afa27b28a48ecd26db1adb1f048b3ba28,f72b4bf585f8dc0f609040e640bb9c2ef519de42,
com.gau.go.launcherex.theme.xoglitterzebra,GO Launcher Pink Zebra theme P,Personalisation,1.96,Everyone,100 - 500,9.3,1,2,6/11/2013,8,4.5,7,0,0,0,1,http://golauncherex.blogspot.com,6589180afa27b28a48ecd26db1adb1f048b3ba28,f72b4bf585f8dc0f609040e640bb9c2ef519de42,
com.gau.go.launcherex.theme.xoglitterzebrafree,Pink Zebra Theme for Launcher,Personalization,0,Low Maturity,"100,000 - 500,000",11,1,2.2,11/21/2013,677,4.47,513,64,42,22,36,http://www.xothemes.com,6589180afa27b28a48ecd26db1adb1f048b3ba28,f72b4bf585f8dc0f609040e640bb9c2ef519de42,
com.gau.go.launcherex.theme.xoipink,GO Launcher Pink Neon Theme 3,Personalisation,0.99,Everyone,100 - 500,2.3,1,2,1/1/2014,8,5,8,0,0,0,0,http://XOTHEMES.blogspot.com,6589180afa27b28a48ecd26db1adb1f048b3ba28,f72b4bf585f8dc0f609040e640bb9c2ef519de42,
com.gau.go.launcherex.theme.xolabball,LA City Purple n Gold Theme,Personalization,0.99,Everyone,100 - 500,1.6,1,2,1/1/2014,2,5,2,0,0,0,0,http://xothemes.blogspot.com,6589180afa27b28a48ecd26db1adb1f048b3ba28,f72b4bf585f8dc0f609040e640bb9c2ef519de42,
com.gau.go.launcherex.theme.xomonkey,Go Launcher Pink Monkey theme,Personalisation,2.11,Everyone,100 - 500,8.3,1,2,1/1/2014,4,4.25,3,0,0,1,0,http://xothemes.blogspot.com,6589180afa27b28a48ecd26db1adb1f048b3ba28,f72b4bf585f8dc0f609040e640bb9c2ef519de42,
com.gau.go.launcherex.theme.xorainbowcheetahmonster,GO Launcher EX Rainbow Leopard,Personalisation,2.12,Everyone,50 - 100,11,1,2,10/1/2013,0,0,0,0,0,0,0,http://xothemes.blogspot.com,6589180afa27b28a48ecd26db1adb1f048b3ba28,f72b4bf585f8dc0f609040e640bb9c2ef519de42,
com.gau.go.launcherex.theme.xorainbowleopard400,Go Rainbow theme Leopard theme,Personalization,0.99,Everyone,100 - 500,35,1,2,11/15/2013,1,3,0,0,1,0,0,http://xothemes.blogspot.com,6589180afa27b28a48ecd26db1adb1f048b3ba28,f72b4bf585f8dc0f609040e640bb9c2ef519de42,
com.gau.go.launcherex.theme.xrnbbvizx,Simple GO LauncherEX Theme,Personalisation,0,Everyone,"100,000 - 500,000",1.3,1,2,8/7/2012,194,4.51,138,34,10,6,6,https://twitter.com/GOlauncher_FDT,a3f1badc60fc20f5b68fff48bcd81408727158b0,fc2e2807c81f7c6f41084653df056236dc43aaab,
com.gau.go.launcherex.theme.xuvmfutd,Forest GO LuancherEX Theme,Personalisation,0,Everyone,"100,000 - 500,000",6.1,v2.0,2,10/31/2013,1195,4.35,812,187,84,24,88,https://twitter.com/GOlauncher_FDT,a3f1badc60fc20f5b68fff48bcd81408727158b0,fc2e2807c81f7c6f41084653df056236dc43aaab,
com.gau.go.launcherex.theme.xzwpke.sewrxw.advanced.fourinone,MyPithyStyle GO Reward Theme,Personalisation,0,Everyone,"100,000 - 500,000",2,v1.0,2,5/15/2013,179,4,106,27,15,2,29,https://twitter.com/GOlauncher_FDT,f9a3ec70e00c9153f77c03cff31be97bf558b547,fc2e2807c81f7c6f41084653df056236dc43aaab,
com.gau.go.launcherex.theme.yusv,Go Launcher Ex Theme AquaDream,Personalisation,1,Everyone,100 - 500,3.2,1.1,2,1/19/2012,9,3.67,6,0,0,0,3,http://ezzyapps.net.au,62da82fc8eca8d06a35d0e04b1c9b24dbd433f5f,098b9cad1011765e2c1185baa223c8bf5f668ffa,
com.gau.go.launcherex.theme.z.flik,FLIK GO Launcher EX Theme,Personalisation,1.88,Everyone,"1,000 - 5,000",1.7,1,2,11/4/2012,58,3.69,23,17,4,5,9,,28b6004907a98b413befe6f3fe320858fcbc0b60,90252f793fec3660595e7fb035087fec66ee8c82,
com.gau.go.launcherex.theme.z.flik.fourinone,FLIK GO Reward Theme,Personalisation,0,Everyone,"50,000 - 100,000",2.5,v1.0,2,2/1/2013,128,3.74,67,19,12,2,28,http://www.goforandroid.com/GDT/index.aspx,340b5d731f61b5341c06e0f5df1dcf185b954fbc,90252f793fec3660595e7fb035087fec66ee8c82,
com.gau.go.launcherex.theme.z.shiner.getjar,Shiner GO Getjar Theme,Personalisation,0,Everyone,"100,000 - 500,000",2.2,v1.0,2,2/1/2013,685,3.91,407,79,54,17,128,,28b6004907a98b413befe6f3fe320858fcbc0b60,90252f793fec3660595e7fb035087fec66ee8c82,
com.gau.go.launcherex.theme.zMargaret.fourinone,ZMargaret GO Reward Theme,Personalization,0,Everyone,"50,000 - 100,000",5.2,1.2,2,12/31/2012,103,3.26,49,6,8,3,37,,268ea1109023834df04103c97e00c5e34dcf002f,90252f793fec3660595e7fb035087fec66ee8c82,
com.gau.go.launcherex.theme.zMargaret.getjar,ZMargaret GO Getjar Theme,Personalisation,0,Everyone,"100,000 - 500,000",5.4,1.2,2,2/1/2013,631,3.61,327,79,43,18,164,,268ea1109023834df04103c97e00c5e34dcf002f,90252f793fec3660595e7fb035087fec66ee8c82,
com.gau.go.launcherex.theme.zblablu.getjar,ZBLABLU GO Getjar Theme,Personalization,0,Everyone,"100,000 - 500,000",3.9,1,2,11/6/2013,598,3.92,356,75,43,10,114,,28b6004907a98b413befe6f3fe320858fcbc0b60,90252f793fec3660595e7fb035087fec66ee8c82,
com.gau.go.launcherex.theme.zclolrfulcolorful.getjar,ZColorFul GO GetjarTheme,Personalisation,0,Everyone,"100,000 - 500,000",1.6,1,2,3/14/2013,582,3.68,307,72,49,20,134,,268ea1109023834df04103c97e00c5e34dcf002f,90252f793fec3660595e7fb035087fec66ee8c82,
com.gau.go.launcherex.theme.zdan.fourinone,Z-Dan GO Reward Theme,Personalization,0,Everyone,"50,000 - 100,000",7.8,Z-Dan,2,1/30/2013,95,4.01,57,12,8,6,12,,87cb29c5cc015d7cfc864c6accd7022b1c524f72,90252f793fec3660595e7fb035087fec66ee8c82,
com.gau.go.launcherex.theme.zebra,Zebra Theme GO Launcher EX,Personalisation,0,Everyone,"500,000 - 1,000,000",0.42,1.3,2,7/6/2011,549,3.93,322,67,46,29,85,,28b6004907a98b413befe6f3fe320858fcbc0b60,90252f793fec3660595e7fb035087fec66ee8c82,
com.gau.go.launcherex.theme.zfreedom.fourinone,ZFreedom GO Reward Theme,Personalization,0,Everyone,"50,000 - 100,000",1.4,1,2,1/30/2013,73,2.84,26,6,5,2,34,,268ea1109023834df04103c97e00c5e34dcf002f,90252f793fec3660595e7fb035087fec66ee8c82,
com.gau.go.launcherex.theme.zfreedom.getjar,ZFreedom GO Getjar Theme,Personalisation,0,Everyone,"100,000 - 500,000",1.1,1,2,12/7/2012,186,3.77,103,25,14,0,44,,268ea1109023834df04103c97e00c5e34dcf002f,90252f793fec3660595e7fb035087fec66ee8c82,
com.gau.go.launcherex.theme.zgel,zGel - GO Launcher Super Theme,Personalisation,0,Low Maturity,"100,000 - 500,000",5.3,1.1,2.2,9/25/2013,500,4.29,323,80,50,12,35,,268ea1109023834df04103c97e00c5e34dcf002f,90252f793fec3660595e7fb035087fec66ee8c82,
com.gau.go.launcherex.theme.zgel.fourinone,ZGEL GO Reward Theme,Personalisation,0,Everyone,"100,000 - 500,000",2.1,1,2,2/18/2013,151,3.81,89,11,16,4,31,,268ea1109023834df04103c97e00c5e34dcf002f,90252f793fec3660595e7fb035087fec66ee8c82,
com.gau.go.launcherex.theme.zngog,M.lucia Go Launcher EX Theme,Personalization,0,Everyone,"100,000 - 500,000",1.5,1.6,2,12/7/2011,402,4.58,306,55,22,6,13,http://www.goforandroid.com,a3f1badc60fc20f5b68fff48bcd81408727158b0,fc2e2807c81f7c6f41084653df056236dc43aaab,
com.gau.go.launcherex.theme.zntkdrugk,Paper Go Launcher EX Theme,Personalization,0,Everyone,"100,000 - 500,000",2.1,1.6,2,1/11/2012,257,4.62,201,30,16,4,6,http://www.goforandroid.com,a3f1badc60fc20f5b68fff48bcd81408727158b0,fc2e2807c81f7c6f41084653df056236dc43aaab,
com.gau.go.launcherex.theme.zslip.fourinone,Z-Slip GO Reward Theme,Personalization,0,Everyone,"50,000 - 100,000",3.9,1,2,11/6/2013,103,3.97,66,8,7,4,18,,268ea1109023834df04103c97e00c5e34dcf002f,90252f793fec3660595e7fb035087fec66ee8c82,
com.gau.go.launcherex.theme.ztwood,ZT Wood Theme GO Launcher EX,Personalization,0,Everyone,"500,000 - 1,000,000",2.1,1.1,2,11/3/2011,663,4.54,476,102,63,9,13,,28b6004907a98b413befe6f3fe320858fcbc0b60,90252f793fec3660595e7fb035087fec66ee8c82,
com.gau.go.launcherex.zh,GO Launcher EX for China,Personalization,0,Everyone,"100,000 - 500,000",7.8,3.9,2,6/9/2013,2559,4.39,1648,565,172,46,128,http://golauncher.goforandroid.com,f9a3ec70e00c9153f77c03cff31be97bf558b547,6d449ebc26538ffe7a98aab4112d0b279d27a035,
com.gau.go.toucherpro,Toucher Pro,Tools,0,Low Maturity,"1,000,000 - 5,000,000",2.4,1.15,2.1,12/23/2013,47941,4.47,33921,7757,3122,1192,1949,http://golauncher.goforandroid.com,3866c54deefd7203a3682a49da7ea25d59a4e085,75c1429671ebf4d947a382e46a9034fab9f03c04,
com.gau.go.toucherpro.key,Toucher Premium,Tools,5.17,Everyone,"1,000 - 5,000",0.3,1.5,2.1,12/18/2013,323,4.67,271,26,11,2,13,http://golauncher.goforandroid.com,3866c54deefd7203a3682a49da7ea25d59a4e085,75c1429671ebf4d947a382e46a9034fab9f03c04,
com.gau.go.toucherpro.key.getjar,Toucher Premium Package,Tools,0,Everyone,"100,000 - 500,000",0.65,1.5,2.1,12/18/2013,3635,4.4,2561,507,250,111,206,http://golauncher.goforandroid.com,3866c54deefd7203a3682a49da7ea25d59a4e085,75c1429671ebf4d947a382e46a9034fab9f03c04,
com.gau.go.touchhelperex,Toucher,Tools,0,Low Maturity,"5,000,000 - 10,000,000",2.2,3.3,2.1,11/25/2013,34610,4.49,25101,5253,2072,593,1591,http://golauncher.goforandroid.com,3866c54deefd7203a3682a49da7ea25d59a4e085,75c1429671ebf4d947a382e46a9034fab9f03c04,http://www.goforandroid.com/GDTEN/privacy.htm
com.gau.go.touchhelperex.theme.blacknight,Dark Yellow Toucher Pro Theme,Tools,0,Everyone,"100,000 - 500,000",1.3,1.1,2.1,9/21/2013,809,4.41,559,127,54,31,38,http://golauncher.goforandroid.com,3866c54deefd7203a3682a49da7ea25d59a4e085,75c1429671ebf4d947a382e46a9034fab9f03c04,
com.gau.go.touchhelperex.theme.bubble,Bubble Toucher Point Theme,Tools,0,Everyone,"100,000 - 500,000",0.38,1.1,2.1,8/27/2013,398,4.61,307,48,29,5,9,,340b5d731f61b5341c06e0f5df1dcf185b954fbc,90252f793fec3660595e7fb035087fec66ee8c82,
com.gau.go.touchhelperex.theme.captainbot,Captain Bot Toucher Pro Theme,Tools,0,Everyone,"50,000 - 100,000",1.7,1,2.1,11/12/2013,486,4.27,309,84,41,18,34,,340b5d731f61b5341c06e0f5df1dcf185b954fbc,90252f793fec3660595e7fb035087fec66ee8c82,
com.gau.go.touchhelperex.theme.colorbar,Colorbar Toucher Theme,Tools,0,Low Maturity,"1,000,000 - 5,000,000",1.6,1.4,2.1,8/27/2013,2920,4.5,2052,504,231,45,88,http://golauncher.goforandroid.com,3866c54deefd7203a3682a49da7ea25d59a4e085,75c1429671ebf4d947a382e46a9034fab9f03c04,
com.gau.go.touchhelperex.theme.eva,EVA Toucher Theme GO Launcher,Tools,0,Low Maturity,"1,000,000 - 5,000,000",1.6,1.1,2.1,8/27/2013,2798,4.45,1963,434,210,84,107,http://golauncher.goforandroid.com,3866c54deefd7203a3682a49da7ea25d59a4e085,75c1429671ebf4d947a382e46a9034fab9f03c04,
com.gau.go.touchhelperex.theme.flatwp,AnWP Flat Toucher Theme,Tools,0,Low Maturity,"500,000 - 1,000,000",1.3,1.1,2.1,8/27/2013,2073,4.42,1419,338,175,57,84,http://golauncher.goforandroid.com,3866c54deefd7203a3682a49da7ea25d59a4e085,75c1429671ebf4d947a382e46a9034fab9f03c04,
com.gau.go.touchhelperex.theme.greenlight,Green Light Toucher Pro Theme,Tools,0,Low Maturity,"500,000 - 1,000,000",1.7,1,2.1,12/18/2013,6849,4.09,3895,1276,695,378,605,,340b5d731f61b5341c06e0f5df1dcf185b954fbc,90252f793fec3660595e7fb035087fec66ee8c82,
com.gau.go.touchhelperex.theme.halloween,Halloween Toucher Pro Theme,Productivity,0,Everyone,"50,000 - 100,000",1.1,1,2.1,10/19/2013,531,4.18,348,70,35,14,64,http://golauncher.goforandroid.com,3866c54deefd7203a3682a49da7ea25d59a4e085,75c1429671ebf4d947a382e46a9034fab9f03c04,
com.gau.go.touchhelperex.theme.hexagon,Matrix Toucher Theme GO,Productivity,0,Low Maturity,"100,000 - 500,000",0.9,1.2,2.1,8/27/2013,1580,4.2,998,259,116,56,151,http://golauncher.goforandroid.com,3866c54deefd7203a3682a49da7ea25d59a4e085,75c1429671ebf4d947a382e46a9034fab9f03c04,
com.gau.go.touchhelperex.theme.imusic,Electric Tour Toucher Theme,Productivity,0,Low Maturity,"100,000 - 500,000",2.8,1.1,2.1,11/18/2013,2040,4.19,1285,309,178,77,191,http://golauncher.goforandroid.com/,340b5d731f61b5341c06e0f5df1dcf185b954fbc,90252f793fec3660595e7fb035087fec66ee8c82,
com.gau.go.touchhelperex.theme.knobs,Knobs Toucher Theme GO,Tools,0,Low Maturity,"500,000 - 1,000,000",1.7,1.1,2.1,8/27/2013,2824,3.96,1656,410,207,104,447,http://golauncher.goforandroid.com,3866c54deefd7203a3682a49da7ea25d59a4e085,75c1429671ebf4d947a382e46a9034fab9f03c04,
com.gau.go.touchhelperex.theme.pinkflower,Pink Flower Toucher Pro Theme,Tools,0,Everyone,"100,000 - 500,000",0.97,1,2.1,9/8/2013,570,4.32,379,85,51,22,33,http://golauncher.goforandroid.com,3866c54deefd7203a3682a49da7ea25d59a4e085,75c1429671ebf4d947a382e46a9034fab9f03c04,
com.gau.go.touchhelperex.theme.pinkylove,PinkyLove Toucher Point Theme,Productivity,0,Everyone,"100,000 - 500,000",0.39,1.1,2.1,8/27/2013,555,4.54,410,75,43,11,16,,340b5d731f61b5341c06e0f5df1dcf185b954fbc,90252f793fec3660595e7fb035087fec66ee8c82,
com.gau.go.touchhelperex.theme.qbar,Q Bar Toucher Pro Theme,Tools,0,Everyone,"50,000 - 100,000",2,1,2.1,10/25/2013,725,4.43,520,94,53,22,36,,340b5d731f61b5341c06e0f5df1dcf185b954fbc,90252f793fec3660595e7fb035087fec66ee8c82,
com.gau.go.touchhelperex.theme.sector,Blue Light Toucher Theme GO,Productivity,0,Low Maturity,"1,000,000 - 5,000,000",1.7,1.3,2.1,12/18/2013,10513,4.35,7088,1614,860,332,619,http://golauncher.goforandroid.com,3866c54deefd7203a3682a49da7ea25d59a4e085,75c1429671ebf4d947a382e46a9034fab9f03c04,
com.gau.go.touchhelperex.theme.silver,Silver Toucher Pro Theme,Tools,0,Everyone,"100,000 - 500,000",0.91,1,2.1,10/12/2013,1063,4.35,720,155,88,36,64,http://golauncher.goforandroid.com,3866c54deefd7203a3682a49da7ea25d59a4e085,75c1429671ebf4d947a382e46a9034fab9f03c04,
com.gau.go.touchhelperex.theme.space,Space Toucher Point Theme,Tools,0,Low Maturity,"100,000 - 500,000",0.54,1.1,2.1,8/27/2013,555,4.57,426,68,33,7,21,,340b5d731f61b5341c06e0f5df1dcf185b954fbc,90252f793fec3660595e7fb035087fec66ee8c82,
com.gau.go.touchhelperex.theme.technology,Technology Toucher Pro Theme,Productivity,0,Everyone,"500,000 - 1,000,000",0.79,1,2.1,8/27/2013,2419,4.32,1649,340,165,87,178,http://golauncher.goforandroid.com,3866c54deefd7203a3682a49da7ea25d59a4e085,75c1429671ebf4d947a382e46a9034fab9f03c04,
com.gau.go.touchhelperex.theme.wp8,WP Toucher Theme,Tools,0,Everyone,"1,000,000 - 5,000,000",0.44,1.3,2.1,10/8/2013,5364,4.37,3601,842,489,163,269,http://golauncher.goforandroid.com,3866c54deefd7203a3682a49da7ea25d59a4e085,75c1429671ebf4d947a382e46a9034fab9f03c04,
com.gau.go.touchhelperex.theme.xmas,Xmas Toucher Theme (Christmas),Productivity,0,Everyone,"10,000 - 50,000",1.9,1,2.1,12/8/2013,547,4.2,341,96,42,15,53,http://golauncher.goforandroid.com,340b5d731f61b5341c06e0f5df1dcf185b954fbc,90252f793fec3660595e7fb035087fec66ee8c82,
com.gau.go.touchhelperex.theme.xmascard,Xmas Card Toucher Pro Theme,Tools,0,Everyone,"10,000 - 50,000",1.01,1,2.1,12/6/2013,278,4.03,169,37,25,6,41,,340b5d731f61b5341c06e0f5df1dcf185b954fbc,90252f793fec3660595e7fb035087fec66ee8c82,
com.gau.go.weatherex.appbilling.dynamicsbg.classic,Classic GOWeather Reward Theme,Weather,0,Everyone,"100,000 - 500,000",6.2,1.1,2.2,11/11/2013,1961,4.41,1356,320,135,32,118,http://golauncher.goforandroid.com,f9a3ec70e00c9153f77c03cff31be97bf558b547,75c1429671ebf4d947a382e46a9034fab9f03c04,
com.gau.go.weatherex.appbilling.dynamicsbg.halloween,Halloween Reward Theme Weather,Personalization,0,Everyone,"10,000 - 50,000",5.1,1.1,2.2,11/25/2013,82,4.43,64,6,2,3,7,http://golauncher.goforandroid.com,f9a3ec70e00c9153f77c03cff31be97bf558b547,75c1429671ebf4d947a382e46a9034fab9f03c04,
com.gau.go.weatherex.appbilling.dynamicsbg.nature,Nature Reward Dynamic Weather,Personalisation,0,Everyone,"100,000 - 500,000",9.4,1,2.2,11/14/2013,1426,4.15,866,242,122,58,138,http://golauncher.goforandroid.com,f9a3ec70e00c9153f77c03cff31be97bf558b547,75c1429671ebf4d947a382e46a9034fab9f03c04,
com.gau.go.weatherex.appbilling.dynamicsbg.stars,Glittering Stars Reward Theme,Weather,0,Everyone,"100,000 - 500,000",2.8,1,2.2,9/27/2013,634,4.4,451,89,36,12,46,http://golauncher.goforandroid.com,f9a3ec70e00c9153f77c03cff31be97bf558b547,75c1429671ebf4d947a382e46a9034fab9f03c04,
com.gau.go.weatherex.appbilling.dynamicsbg.windday,WindDay Reward GO Weather EX,Weather,0,Everyone,"100,000 - 500,000",5.3,1,2.2,9/27/2013,771,4.52,555,123,58,11,24,http://golauncher.goforandroid.com,f9a3ec70e00c9153f77c03cff31be97bf558b547,75c1429671ebf4d947a382e46a9034fab9f03c04,
